industry_hash_id	code_source	code_	description_	version_	start_date	end_date	created_by	create_date	modified_by	modified_date
679b5ee16f0bdaf465fd6d2226ee1db6	NASIC	335921	Fiber Optic Cable Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
6672c26609d8d201f75a7fecb35f2fc9	NASIC	335910	Battery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
221c78043ecc1920c075d20af013bf57	NASIC	335314	Relay and Industrial Control Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
1115806493e1eb8f55694fafd560f25e	NASIC	335313	Switchgear and Switchboard Apparatus Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
984c06ca567a40eec3ecd16a1580ba96	NASIC	335312	Motor and Generator Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f0ce7e83cc6f5bc80072b9d006db4794	NASIC	335311	Power, Distribution, and Specialty Transformer Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
a06ddd469126754fbd801dc11ed751cc	NASIC	335220	Major Household Appliance Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
c5fe704cef727ebb74df1224e5e56d72	NASIC	335210	Small Electrical Appliance Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
60dddc0a2aaeabc0ae881f47d3a84402	NASIC	335139	Electric Lamp Bulb and Other Lighting Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
246ba36966afc1407dfd05e25e3b488f	NASIC	335132	Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
bc6bd7da5569559ef19c333e069c576a	NASIC	335131	Residential Electric Lighting Fixture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
e8305958199bc1845a9dea7a43c3c154	NASIC	334610	Manufacturing and Reproducing Magnetic and Optical Media 	current	2024-12-19		kds_adm	2024-12-19		
ab0689d272e7d412125c3e9849daaad3	NASIC	334519	Other Measuring and Controlling Device Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
7139daf9e76956e5b95435382f5e264b	NASIC	334517	Irradiation Apparatus Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5acb8d61f5a6c0c09bb7ddb0214c5fd1	NASIC	334516	Analytical Laboratory Instrument Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
188cb4c60494447520b94eb325f0b5ed	NASIC	334515	Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals 	current	2024-12-19		kds_adm	2024-12-19		
d50204182021f41912d2c0636393a115	NASIC	334514	Totalizing Fluid Meter and Counting Device Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
d1e29baeac46cd2b5d12a4e5a25d2c36	NASIC	334513	Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables 	current	2024-12-19		kds_adm	2024-12-19		
0e15b9da5c79aea332d9481a13b10659	NASIC	334512	Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use 	current	2024-12-19		kds_adm	2024-12-19		
5033d7d807df6d982919c8309ceac954	NASIC	334511	Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f32342cf1ebff37cbe2a7eb08a5f3632	NASIC	334510	Electromedical and Electrotherapeutic Apparatus Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5a37df1a9f10ce5584f2087af28aefd9	NASIC	334419	Other Electronic Component Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5b11a137d3d6b91ed28bf60e383e9c77	NASIC	334418	Printed Circuit Assembly (Electronic Assembly) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
4f5b585981ea91bfa456125fb08787ed	NASIC	334417	Electronic Connector Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0cee2a0756782a1beef8a70a631f7cdd	NASIC	331313	Alumina Refining and Primary Aluminum Production 	current	2024-12-19		kds_adm	2024-12-19		
a367ba2c3f12b782269bb456e178110b	NASIC	334416	Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
828fb2bfc35fa9c52a4a5738ae541f99	NASIC	334413	Semiconductor and Related Device Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
ce787b27bc1113e7413bd3789ac8ab3a	NASIC	334412	Bare Printed Circuit Board Manufacturing  	current	2024-12-19		kds_adm	2024-12-19		
edd103a3c2f53f1173f68558d53c13b1	NASIC	334310	Audio and Video Equipment Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
f5aa97f03367276a8b882044566b8f25	NASIC	334290	Other Communications Equipment Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
7b973b3c2a1eda1facd73d337e32a03b	NASIC	334220	Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
3ef0562609a2a08897d589dc4d8d998a	NASIC	334210	Telephone Apparatus Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
e7f78619a7a18e815ad0af8ee0ff0620	NASIC	334118	Computer Terminal and Other Computer Peripheral Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
aa8626ef288f08a08e8317c2cb5818a0	NASIC	334112	Computer Storage Device Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
19a9e3153f8346d9a2d030c467741523	NASIC	334111	Electronic Computer Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
628c8e675ced5dc405827ec5840ed34f	NASIC	333998	All Other Miscellaneous General Purpose Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0a64a3a32d7dc12fb0004e44d2e9509b	NASIC	333996	Fluid Power Pump and Motor Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
833a3fd1790ba261bc4dc658d2cbdf75	NASIC	333995	Fluid Power Cylinder and Actuator Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
294faebecce056327ecde271dd8a035a	NASIC	333994	Industrial Process Furnace and Oven Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
436b7cf14c7952d74a43dd4e22d463f1	NASIC	333993	Packaging Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
d254e6fb537266672b5429f4da5255db	NASIC	333992	Welding and Soldering Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
1435298a66f6dd1e8fe75e3808060b5a	NASIC	333991	Power-Driven Handtool Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
8e83f1da9830139734f5831b4657d12b	NASIC	333924	Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0acf87486b0be21c7c07129087cb8b93	NASIC	333923	Overhead Traveling Crane, Hoist, and Monorail System Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
134bd30f1236a7e6d2cafcd4c881fa49	NASIC	333922	Conveyor and Conveying Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
57d2957b0cc1e176f8b52b0527f1ccdc	NASIC	333921	Elevator and Moving Stairway Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
027640e21758bfc6469f5d5a4b21ece8	NASIC	333914	Measuring, Dispensing, and Other Pumping Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
07566087c195b9339dd170111cff8825	NASIC	333912	Air and Gas Compressor Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
572920f51705b01a1d14f67f2731b1a9	NASIC	333618	Other Engine Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
1ce4bb3d3aa98f7ad3ce70df02269689	NASIC	333613	Mechanical Power Transmission Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
e37b3d386e8266b78c3ce6a9b6350526	NASIC	333612	Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
60e7ce90007fb185e55fceca18ccdb6c	NASIC	333611	Turbine and Turbine Generator Set Units Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
633c9ec7e115ffa35591306bc754ac28	NASIC	333519	Rolling Mill and Other Metalworking Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
941cbec291eeeb1745574755c9c18671	NASIC	333517	Machine Tool Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
21cb44878f1fcab3526ab08873d75253	NASIC	333515	Cutting Tool and Machine Tool Accessory Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
7c84d653a91f3b1d703bc768b7da7747	NASIC	333514	Special Die and Tool, Die Set, Jig, and Fixture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
98e8915913323693c6c8b69bc03739db	NASIC	333511	Industrial Mold Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
624399cb0469f35fd6f1cbf9816db8d0	NASIC	333415	Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
aa7de2bb75660a0cd5477972d39422a0	NASIC	333414	Heating Equipment (except Warm Air Furnaces) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
4b4c880362ace1d41e943d7c5beee10f	NASIC	333413	Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b9b232025d5e73901beb412ab2b83e5b	NASIC	333310	Commercial and Service Industry Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
eb80df617824ea039d066d26a001e1d6	NASIC	333248	All Other Industrial Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
e411b126b54278a18007d42e6ffdc49e	NASIC	333243	Sawmill, Woodworking, and Paper Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
ba36bdff19857faabaaf35e6d980626e	NASIC	333242	Semiconductor Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
4b3f6f34c7d595e6bb4a2f385fc6accf	NASIC	333241	Food Product Machinery Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
56169df27cc53d1d4f97f20c8f577e63	NASIC	333132	Oil and Gas Field Machinery and Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5a5edb0c88aa37c2b23792f9e65ebf28	NASIC	333131	Mining Machinery and Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
489eb0530be8dab1590d39543db2c12d	NASIC	333120	Construction Machinery Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
2e75bc2669524c8fb102daea083ddf6c	NASIC	333112	Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
2def4ab188d8da10d30c028f5f577294	NASIC	333111	Farm Machinery and Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
04079bc75564c1b3947f98359f2249dc	NASIC	332999	All Other Miscellaneous Fabricated Metal Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5fa8fb79792ff964a42f0ebee02a9ab3	NASIC	332996	Fabricated Pipe and Pipe Fitting Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
d64db4fd8a665e36647116c0305bb977	NASIC	332994	Small Arms, Ordnance, and Ordnance Accessories Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
66c9480ace25724ef0c871e17ba16fb3	NASIC	332993	Ammunition (except Small Arms) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
8da43b0cf6283e156be19bb72d009d47	NASIC	332992	Small Arms Ammunition Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
3c1673b9f0afbd537efd4f37eff9e0b3	NASIC	332991	Ball and Roller Bearing Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
f7219c24b189f4653a8a69eeb44e954c	NASIC	332919	Other Metal Valve and Pipe Fitting Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b3854d64ab27b1b2eba0d8958754a42f	NASIC	332913	Plumbing Fixture Fitting and Trim Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
3b9f75e7d37ac65ebf51d744b25540cc	NASIC	332912	Fluid Power Valve and Hose Fitting Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
bc5f5a68f60a02e4c7a0512c3195b4fc	NASIC	332911	Industrial Valve Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
c321049674fb95408c6edc2c0f58d17a	NASIC	332813	Electroplating, Plating, Polishing, Anodizing, and Coloring 	current	2024-12-19		kds_adm	2024-12-19		
f79b38a5510472a7e57e2dbd6ee838c2	NASIC	332812	Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers 	current	2024-12-19		kds_adm	2024-12-19		
bb1a9aa6b7bf207df2cce76895e33f60	NASIC	332811	Metal Heat Treating 	current	2024-12-19		kds_adm	2024-12-19		
1714d7a7973515cf0d0cc23b7fae8d58	NASIC	332722	Bolt, Nut, Screw, Rivet, and Washer Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
c1b07fba8bfd9f35883eeefb911f4bf2	NASIC	332721	Precision Turned Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
45ef01efbdb4a5ac7eb0fc26229515b9	NASIC	332710	Machine Shops	current	2024-12-19		kds_adm	2024-12-19		
43aacaa510da18fb12b4d6850fd62d41	NASIC	332618	Other Fabricated Wire Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
4a8ea8deaec9075efad6516a419501b1	NASIC	332613	Spring Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f33fc7c6a76d9cb1ea6fd336f000902b	NASIC	332510	Hardware Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
608304b28f7069f9402b4c05e57dd9eb	NASIC	332439	Other Metal Container Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
33fb33fd742e1777cc45164c0ad99b1c	NASIC	332431	Metal Can Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f82bc6fbe0085f189ec6db128ccc7d21	NASIC	332420	Metal Tank (Heavy Gauge) Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
fe5c668c089744e39162aaa0f1dcf455	NASIC	332410	Power Boiler and Heat Exchanger Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
0b426e92a3701806a6c5786c5c1dd90d	NASIC	332323	Ornamental and Architectural Metal Work Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
e63cd3a34322cdd880c381ce186a0672	NASIC	332322	Sheet Metal Work Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
eace90a0063e7b920542d1e7fd1e4ebc	NASIC	332321	Metal Window and Door Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
02c25e9fe5d70dc7f78194c7399ed926	NASIC	332313	Plate Work Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
36f0e5b8a25a85d3b85783cd1396a624	NASIC	332312	Fabricated Structural Metal Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
8305410f717b47f8f0f4fe283fbd8feb	NASIC	332311	Prefabricated Metal Building and Component Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
649c1c48d75a65b0709c683dec161304	NASIC	332216	Saw Blade and Handtool Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
a81fd6e8605b9f23ecd5fbd0a394b99d	NASIC	332215	Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
6472ee4d1eac010fe8246369078e7596	NASIC	332119	Metal Crown, Closure, and Other Metal Stamping (except Automotive) 	current	2024-12-19		kds_adm	2024-12-19		
76fbc78cdee39dabf8658ad634207d7e	NASIC	332117	Powder Metallurgy Part Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
032a14c572e6c0adbefa3224c315e504	NASIC	332114	Custom Roll Forming 	current	2024-12-19		kds_adm	2024-12-19		
fc3f685ac9705af6355e88850686c169	NASIC	332112	Nonferrous Forging 	current	2024-12-19		kds_adm	2024-12-19		
8c6fb17fedab3d36d942555b41b9aa35	NASIC	332111	Iron and Steel Forging 	current	2024-12-19		kds_adm	2024-12-19		
57f92892ecc664cfacd36badb5b4d78b	NASIC	331529	Other Nonferrous Metal Foundries (except Die-Casting) 	current	2024-12-19		kds_adm	2024-12-19		
4b0d0bec2e87cd9c5dc5c40ae5bab08c	NASIC	331524	Aluminum Foundries (except Die-Casting) 	current	2024-12-19		kds_adm	2024-12-19		
3bd7f2550b1e0b5b77ab9356ec4edad5	NASIC	331523	Nonferrous Metal Die-Casting Foundries 	current	2024-12-19		kds_adm	2024-12-19		
f9fa63ca84a959eb282b6a514239b2bb	NASIC	331513	Steel Foundries (except Investment) 	current	2024-12-19		kds_adm	2024-12-19		
c9bc049a409929b5e24e1e94cb5823c0	NASIC	331512	Steel Investment Foundries 	current	2024-12-19		kds_adm	2024-12-19		
4716eed631b97136f7c108fec59df6e8	NASIC	331511	Iron Foundries 	current	2024-12-19		kds_adm	2024-12-19		
55caa746a941abc33d323caee9aa8e6e	NASIC	331492	Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) 	current	2024-12-19		kds_adm	2024-12-19		
b0d1f232e2809bff17db224921d81485	NASIC	331491	Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding 	current	2024-12-19		kds_adm	2024-12-19		
45c2ce70fb471d8a1cc5cc54078ad344	NASIC	331420	Copper Rolling, Drawing, Extruding, and Alloying	current	2024-12-19		kds_adm	2024-12-19		
6856e28a6a9fffb9288e6fef4310cd6a	NASIC	331410	Nonferrous Metal (except Aluminum) Smelting and Refining 	current	2024-12-19		kds_adm	2024-12-19		
81147918e23cd40a3b373ea3a0a3cd7b	NASIC	331318	Other Aluminum Rolling, Drawing, and Extruding 	current	2024-12-19		kds_adm	2024-12-19		
832f273ada6d3441bb2e7852e50128a7	NASIC	331315	Aluminum Sheet, Plate, and Foil Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
7ccf6829c47a2fd9620cdb82e8f4ad0f	NASIC	331314	Secondary Smelting and Alloying of Aluminum 	current	2024-12-19		kds_adm	2024-12-19		
d00bb4376e9205ba5b70fe902108f651	NASIC	331221	Rolled Steel Shape Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
997a7f50fbe386e9a6f50d972f3e68e1	NASIC	331210	Iron and Steel Pipe and Tube Manufacturing from Purchased Steel	current	2024-12-19		kds_adm	2024-12-19		
28ab2ad0ba0a63892144a63631bd64b7	NASIC	331110	Iron and Steel Mills and Ferroalloy Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
3f685d99eb2894e9aa5c40b483ee1613	NASIC	327999	All Other Miscellaneous Nonmetallic Mineral Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
e5e9ce4a4ea077a94bb8b50cc5d9ba7e	NASIC	327993	Mineral Wool Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
099d2f9d7694f0de4e76ffc384901a09	NASIC	327992	Ground or Treated Mineral and Earth Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5bda5e52b3110c8ba335ef462fdbfaf8	NASIC	327991	Cut Stone and Stone Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
c094bead8b7692440d4f8557b8f943a5	NASIC	327910	Abrasive Product Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
48531d8cb73b3f056efcb03d3ca49717	NASIC	327420	Gypsum Product Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
8c45fb6a737190a0bfd8b032f5acff7e	NASIC	327410	Lime Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
dbda41bdeff13a44ef72816032643957	NASIC	327390	Other Concrete Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
4c6d001d0965084e53d6030e5f90d153	NASIC	327332	Concrete Pipe Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
797691c0a03c7297ff32b27430dc6ecd	NASIC	327331	Concrete Block and Brick Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
bf336db324c26692ab88bee88d8b6eb8	NASIC	327320	Ready-Mix Concrete Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
f824767035a70cf4b6bb20cd7a84c1d6	NASIC	327310	Cement Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
5ff14620e1486a0c80e8110e64bba746	NASIC	327215	Glass Product Manufacturing Made of Purchased Glass 	current	2024-12-19		kds_adm	2024-12-19		
d951310ace4c9e77505c8e17439f0932	NASIC	327213	Glass Container Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
09d437c4f54db9b9283379697d7f4fbe	NASIC	327212	Other Pressed and Blown Glass and Glassware Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
2aa27ab9b9771b779af1763d791bb13e	NASIC	327211	Flat Glass Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
cf5ea95b6360e5ec585f4f349085d9a0	NASIC	327120	Clay Building Material and Refractories Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
9e0198d5ce6d69184d24e6a9b461f612	NASIC	327110	Pottery, Ceramics, and Plumbing Fixture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
eb96ed13aba16a70a91621401f368239	NASIC	326299	All Other Rubber Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
446fddd76349557b24dcc9af74fd38c7	NASIC	326291	Rubber Product Manufacturing for Mechanical Use 	current	2024-12-19		kds_adm	2024-12-19		
5c37c389b5b6da9a49e4cd8499bfde5d	NASIC	326220	Rubber and Plastics Hoses and Belting Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
be3d079fd1f53d59c4ed3c5b3cfc16c2	NASIC	326212	Tire Retreading 	current	2024-12-19		kds_adm	2024-12-19		
5b23c6e573855d7eb4b33032ec66df5b	NASIC	326211	Tire Manufacturing (except Retreading) 	current	2024-12-19		kds_adm	2024-12-19		
31e62378d36e33343414534535e4fba2	NASIC	326199	All Other Plastics Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
daf3eb64d661a0fb22a519d771a15ecc	NASIC	326191	Plastics Plumbing Fixture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
8fabb2f3f9d8e4327f7fe54c5d8dc400	NASIC	326160	Plastics Bottle Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
dbd99e218a7c2af16262d7d6fffca90a	NASIC	326150	Urethane and Other Foam Product (except Polystyrene) Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
f3cfc73955f6f28bf05d18cc277c8a1c	NASIC	326140	Polystyrene Foam Product Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
3f4d0c44e739fb983fd072a4be5dd6a8	NASIC	326130	Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
8950e13349e7e5f5bb095ffe1155eef9	NASIC	326122	Plastics Pipe and Pipe Fitting Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f8488c6dcc82e950abc375aff4890b86	NASIC	326121	Unlaminated Plastics Profile Shape Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
c731fecda7799fbe007755415440c647	NASIC	326113	Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
ff7b16a1307e647ead8f933b26ac8f7f	NASIC	326112	Plastics Packaging Film and Sheet (including Laminated) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
dd63810dd32ff56bd745666daeef695d	NASIC	326111	Plastics Bag and Pouch Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
841c04a095594f88b3a822d47285a3ba	NASIC	325998	All Other Miscellaneous Chemical Product and Preparation Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b140dd94e6a65a49e33dd3a805ec5586	NASIC	325992	Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
3a7fd2f2f23da65f4dc94f2e9b430c95	NASIC	325991	Custom Compounding of Purchased Resins 	current	2024-12-19		kds_adm	2024-12-19		
8c89be8e22ab4a43015bf23ac3af4615	NASIC	325920	Explosives Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
59d4f145f6484d97a3cee889ac769161	NASIC	325910	Printing Ink Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
cf5c5f32a853a2cebc9badebc9397f61	NASIC	325620	Toilet Preparation Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
c4e2c4009023622d5f9080b61f5fcfc8	NASIC	325613	Surface Active Agent Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
2a78c2e1194184469598e355c9fc1f18	NASIC	325612	Polish and Other Sanitation Good Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f071cd91bfde5e82e4975d14b577b57a	NASIC	325611	Soap and Other Detergent Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b949f0e5f6c794bdc88815cfe4624b04	NASIC	325520	Adhesive Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
f14f4d9412ce44ac4f5e3580b6e1c7b3	NASIC	325510	Paint and Coating Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
ea2f88f1b61f43d637910c99754a30ef	NASIC	325414	Biological Product (except Diagnostic) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
27c2527eb58bab4a8930e380879177b6	NASIC	325413	In-Vitro Diagnostic Substance Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
67fc657bc031cdb768c89a5a2bbbd474	NASIC	325412	Pharmaceutical Preparation Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
a477496c8e46dd5ba8356f5605f1eaed	NASIC	325411	Medicinal and Botanical Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0f1af8eecfa9548f29652e3f2c616afa	NASIC	325320	Pesticide and Other Agricultural Chemical Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
d318e3e8ce9dab12ff423248e66db4cc	NASIC	325315	Compost Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
9956e1d226f37b4de793baf7885e2252	NASIC	325314	Fertilizer (Mixing Only) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
7151d7018f7298eab80113dd6ebb52a0	NASIC	325312	Phosphatic Fertilizer Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b40c26bf91ef5f75062dce4703e44b7a	NASIC	325311	Nitrogenous Fertilizer Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f624cd01be83ff606f7d18a529222a58	NASIC	325220	Artificial and Synthetic Fibers and Filaments Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
5d19ad590c1e593048ac104fb398efc5	NASIC	325212	Synthetic Rubber Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
fba6e3c2c0c8ba5a794cd0f90619425b	NASIC	325211	Plastics Material and Resin Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
db5680fc7de7024af0b737c52a88c7e8	NASIC	325199	All Other Basic Organic Chemical Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
476f4c4dfa108a91ebcffda7ce48332c	NASIC	325194	Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
37df6d67455ad75c22fd9c6790f8d2f0	NASIC	325193	Ethyl Alcohol Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
cdc073237ee06a3ca4115c008980703d	NASIC	325180	Other Basic Inorganic Chemical Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
d78c84485b34e404873a6c2bf511061f	NASIC	325130	Synthetic Dye and Pigment Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
778b4f1b07bc75227122c63e6aff5441	NASIC	325120	Industrial Gas Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
